time,sales,transactions
2022-01-08 22:45:00,182.21,4
2022-01-08 23:00:00,226.66000000000003,4
2022-01-08 23:15:00,191.3,4
2022-01-08 23:30:00,370.43,4
2022-01-08 23:45:00,396.07,4
2022-01-09 00:00:00,100.25,1
2022-01-09 00:15:00,0.0,0
2022-01-09 00:30:00,0.0,0
2022-01-09 00:45:00,0.0,0
2022-01-09 01:00:00,0.0,0
2022-01-09 01:15:00,0.0,0
2022-01-09 01:30:00,0.0,0
2022-01-09 01:45:00,0.0,0
2022-01-09 02:00:00,0.0,0
2022-01-09 02:15:00,0.0,0
2022-01-09 02:30:00,0.0,0
2022-01-09 02:45:00,0.0,0
2022-01-09 03:00:00,0.0,0
2022-01-09 03:15:00,0.0,0
2022-01-09 03:30:00,0.0,0
2022-01-09 03:45:00,0.0,0
2022-01-09 04:00:00,0.0,0
2022-01-09 04:15:00,0.0,0
2022-01-09 04:30:00,0.0,0
2022-01-09 04:45:00,0.0,0
2022-01-09 05:00:00,0.0,0
2022-01-09 05:15:00,0.0,0
2022-01-09 05:30:00,0.0,0
2022-01-09 05:45:00,0.0,0
2022-01-09 06:00:00,0.0,0
2022-01-09 06:15:00,0.0,0
2022-01-09 06:30:00,0.0,0
2022-01-09 06:45:00,0.0,0
2022-01-09 07:00:00,0.0,0
2022-01-09 07:15:00,0.0,0
2022-01-09 07:30:00,0.0,0
2022-01-09 07:45:00,0.0,0
2022-01-09 08:00:00,0.0,0
2022-01-09 08:15:00,0.0,0
2022-01-09 08:30:00,0.0,0
2022-01-09 08:45:00,0.0,0
2022-01-09 09:00:00,0.0,0
2022-01-09 09:15:00,0.0,0
2022-01-09 09:30:00,0.0,0
2022-01-09 09:45:00,0.0,0
2022-01-09 10:00:00,258.01,2
2022-01-09 10:15:00,324.63,3
2022-01-09 10:30:00,264.25,3
2022-01-09 10:45:00,246.7,3
2022-01-09 11:00:00,458.6,5
2022-01-09 11:15:00,656.45,4
2022-01-09 11:30:00,478.5,5
2022-01-09 11:45:00,498.62,4
2022-01-09 12:00:00,836.3100000000001,6
2022-01-09 12:15:00,650.07,6
2022-01-09 12:30:00,320.41999999999996,6
2022-01-09 12:45:00,555.86,6
2022-01-09 13:00:00,634.87,8
2022-01-09 13:15:00,740.97,7
2022-01-09 13:30:00,925.69,8
2022-01-09 13:45:00,531.24,7
2022-01-09 14:00:00,326.45,6
2022-01-09 14:15:00,644.36,6
2022-01-09 14:30:00,617.48,6
2022-01-09 14:45:00,622.03,6
2022-01-09 15:00:00,440.69,5
2022-01-09 15:15:00,392.74,4
2022-01-09 15:30:00,524.73,5
2022-01-09 15:45:00,321.74,4
2022-01-09 16:00:00,384.62,4
2022-01-09 16:15:00,477.35,5
2022-01-09 16:30:00,519.63,4
2022-01-09 16:45:00,632.23,5
2022-01-09 17:00:00,534.99,6
2022-01-09 17:15:00,558.71,5
2022-01-09 17:30:00,632.88,6
2022-01-09 17:45:00,754.16,7
2022-01-09 18:00:00,863.32,7
2022-01-09 18:15:00,830.74,7
2022-01-09 18:30:00,914.41,8
2022-01-09 18:45:00,777.06,7
2022-01-09 19:00:00,657.97,9
2022-01-09 19:15:00,994.51,9
2022-01-09 19:30:00,954.14,9
2022-01-09 19:45:00,657.87,9
2022-01-09 20:00:00,884.13,9
2022-01-09 20:15:00,923.25,9
2022-01-09 20:30:00,985.35,9
2022-01-09 20:45:00,768.12,9
2022-01-09 21:00:00,660.86,6
2022-01-09 21:15:00,334.08,6
2022-01-09 21:30:00,706.26,6
2022-01-09 21:45:00,650.9300000000001,6
2022-01-09 22:00:00,354.81,3
2022-01-09 22:15:00,314.77,3
2022-01-09 22:30:00,417.87,3
2022-01-09 22:45:00,357.42,4
2022-01-09 23:00:00,141.95,1
2022-01-09 23:15:00,0.0,0
2022-01-09 23:30:00,0.0,0
2022-01-09 23:45:00,0.0,0
2022-01-10 00:00:00,0.0,0
2022-01-10 00:15:00,0.0,0
2022-01-10 00:30:00,0.0,0
2022-01-10 00:45:00,0.0,0
2022-01-10 01:00:00,0.0,0
2022-01-10 01:15:00,0.0,0
2022-01-10 01:30:00,0.0,0
2022-01-10 01:45:00,0.0,0
2022-01-10 02:00:00,0.0,0
2022-01-10 02:15:00,0.0,0
2022-01-10 02:30:00,0.0,0
2022-01-10 02:45:00,0.0,0
2022-01-10 03:00:00,0.0,0
2022-01-10 03:15:00,0.0,0
2022-01-10 03:30:00,0.0,0
2022-01-10 03:45:00,0.0,0
2022-01-10 04:00:00,0.0,0
2022-01-10 04:15:00,0.0,0
2022-01-10 04:30:00,0.0,0
2022-01-10 04:45:00,0.0,0
2022-01-10 05:00:00,0.0,0
2022-01-10 05:15:00,0.0,0
2022-01-10 05:30:00,0.0,0
2022-01-10 05:45:00,0.0,0
2022-01-10 06:00:00,0.0,0
2022-01-10 06:15:00,0.0,0
2022-01-10 06:30:00,0.0,0
2022-01-10 06:45:00,0.0,0
2022-01-10 07:00:00,0.0,0
2022-01-10 07:15:00,0.0,0
2022-01-10 07:30:00,0.0,0
2022-01-10 07:45:00,0.0,0
2022-01-10 08:00:00,0.0,0
2022-01-10 08:15:00,0.0,0
2022-01-10 08:30:00,0.0,0
2022-01-10 08:45:00,0.0,0
2022-01-10 09:00:00,0.0,0
2022-01-10 09:15:00,0.0,0
2022-01-10 09:30:00,0.0,0
2022-01-10 09:45:00,0.0,0
2022-01-10 10:00:00,273.9,2
2022-01-10 10:15:00,295.55,3
2022-01-10 10:30:00,332.72,2
2022-01-10 10:45:00,152.82,2
2022-01-10 11:00:00,518.48,4
2022-01-10 11:15:00,396.49,4
2022-01-10 11:30:00,175.59,3
2022-01-10 11:45:00,72.04,4
2022-01-10 12:00:00,428.22,5
2022-01-10 12:15:00,413.09000000000003,4
2022-01-10 12:30:00,482.01,5
2022-01-10 12:45:00,457.04,5
2022-01-10 13:00:00,549.42,6
2022-01-10 13:15:00,298.59000000000003,6
2022-01-10 13:30:00,675.48,6
2022-01-10 13:45:00,564.0699999999999,6
2022-01-10 14:00:00,708.26,5
2022-01-10 14:15:00,276.82,5
2022-01-10 14:30:00,346.25,4
2022-01-10 14:45:00,536.37,5
2022-01-10 15:00:00,339.42,4
2022-01-10 15:15:00,278.58,3
2022-01-10 15:30:00,571.45,4
2022-01-10 15:45:00,234.61,3
2022-01-10 16:00:00,569.49,4
2022-01-10 16:15:00,424.36,4
2022-01-10 16:30:00,297.47,3
2022-01-10 16:45:00,417.35,4
2022-01-10 17:00:00,541.59,4
2022-01-10 17:15:00,653.39,5
2022-01-10 17:30:00,326.36,5
2022-01-10 17:45:00,269.53,5
2022-01-10 18:00:00,630.05,6
2022-01-10 18:15:00,722.71,6
2022-01-10 18:30:00,753.72,6
2022-01-10 18:45:00,402.5,6
2022-01-10 19:00:00,583.56,7
2022-01-10 19:15:00,507.36,7
2022-01-10 19:30:00,656.1,7
2022-01-10 19:45:00,670.06,7
2022-01-10 20:00:00,106.97,1
2022-01-10 20:15:00,0.0,0
2022-01-10 20:30:00,0.0,0
2022-01-10 20:45:00,0.0,0
2022-01-10 21:00:00,0.0,0
2022-01-10 21:15:00,0.0,0
2022-01-10 21:30:00,0.0,0
2022-01-10 21:45:00,0.0,0
2022-01-10 22:00:00,0.0,0
2022-01-10 22:15:00,0.0,0
2022-01-10 22:30:00,0.0,0
2022-01-10 22:45:00,0.0,0
2022-01-10 23:00:00,0.0,0
2022-01-10 23:15:00,0.0,0
2022-01-10 23:30:00,0.0,0
2022-01-10 23:45:00,0.0,0
2022-01-11 00:00:00,0.0,0
2022-01-11 00:15:00,0.0,0
2022-01-11 00:30:00,0.0,0
2022-01-11 00:45:00,0.0,0
2022-01-11 01:00:00,0.0,0
2022-01-11 01:15:00,0.0,0
2022-01-11 01:30:00,0.0,0
2022-01-11 01:45:00,0.0,0
2022-01-11 02:00:00,0.0,0
2022-01-11 02:15:00,0.0,0
2022-01-11 02:30:00,0.0,0
2022-01-11 02:45:00,0.0,0
2022-01-11 03:00:00,0.0,0
2022-01-11 03:15:00,0.0,0
2022-01-11 03:30:00,0.0,0
2022-01-11 03:45:00,0.0,0
2022-01-11 04:00:00,0.0,0
2022-01-11 04:15:00,0.0,0
2022-01-11 04:30:00,0.0,0
2022-01-11 04:45:00,0.0,0
2022-01-11 05:00:00,0.0,0
2022-01-11 05:15:00,0.0,0
2022-01-11 05:30:00,0.0,0
2022-01-11 05:45:00,0.0,0
2022-01-11 06:00:00,0.0,0
2022-01-11 06:15:00,0.0,0
2022-01-11 06:30:00,0.0,0
2022-01-11 06:45:00,0.0,0
2022-01-11 07:00:00,0.0,0
2022-01-11 07:15:00,0.0,0
2022-01-11 07:30:00,0.0,0
2022-01-11 07:45:00,0.0,0
2022-01-11 08:00:00,151.43,1
2022-01-11 08:15:00,147.18,1
2022-01-11 08:30:00,204.67000000000002,2
2022-01-11 08:45:00,3.72,1
2022-01-11 09:00:00,113.13,3
2022-01-11 09:15:00,325.54,3
2022-01-11 09:30:00,272.8,3
2022-01-11 09:45:00,350.0,3
2022-01-11 10:00:00,334.59000000000003,3
2022-01-11 10:15:00,288.71,3
2022-01-11 10:30:00,509.23,3
2022-01-11 10:45:00,294.87,3
2022-01-11 11:00:00,631.47,5
2022-01-11 11:15:00,585.84,4
2022-01-11 11:30:00,474.09,5
2022-01-11 11:45:00,495.29,4
2022-01-11 12:00:00,773.58,6
2022-01-11 12:15:00,775.9,6
2022-01-11 12:30:00,342.48,6
2022-01-11 12:45:00,541.09,6
2022-01-11 13:00:00,764.6700000000001,8
2022-01-11 13:15:00,711.37,7
2022-01-11 13:30:00,925.83,8
2022-01-11 13:45:00,553.1,7
2022-01-11 14:00:00,472.6,6
2022-01-11 14:15:00,605.27,6
2022-01-11 14:30:00,591.96,6
2022-01-11 14:45:00,408.0,6
2022-01-11 15:00:00,391.65999999999997,5
2022-01-11 15:15:00,522.59,4
2022-01-11 15:30:00,639.45,5
2022-01-11 15:45:00,206.45,4
2022-01-11 16:00:00,541.56,5
2022-01-11 16:15:00,447.01,5
2022-01-11 16:30:00,438.09000000000003,4
2022-01-11 16:45:00,489.92,5
2022-01-11 17:00:00,629.45,5
2022-01-11 17:15:00,392.24,6
2022-01-11 17:30:00,455.36,6
2022-01-11 17:45:00,581.0699999999999,6
2022-01-11 18:00:00,720.34,8
2022-01-11 18:15:00,788.44,7
2022-01-11 18:30:00,755.62,8
2022-01-11 18:45:00,864.25,7
2022-01-11 19:00:00,931.19,9
2022-01-11 19:15:00,1023.78,9
2022-01-11 19:30:00,1112.74,9
2022-01-11 19:45:00,989.7,9
2022-01-11 20:00:00,133.01,1
2022-01-11 20:15:00,0.0,0
2022-01-11 20:30:00,0.0,0
2022-01-11 20:45:00,0.0,0
2022-01-11 21:00:00,0.0,0
2022-01-11 21:15:00,0.0,0
2022-01-11 21:30:00,0.0,0
2022-01-11 21:45:00,0.0,0
2022-01-11 22:00:00,0.0,0
2022-01-11 22:15:00,0.0,0
2022-01-11 22:30:00,0.0,0
2022-01-11 22:45:00,0.0,0
2022-01-11 23:00:00,0.0,0
2022-01-11 23:15:00,0.0,0
2022-01-11 23:30:00,0.0,0
2022-01-11 23:45:00,0.0,0
2022-01-12 00:00:00,0.0,0
2022-01-12 00:15:00,0.0,0
2022-01-12 00:30:00,0.0,0
2022-01-12 00:45:00,0.0,0
2022-01-12 01:00:00,0.0,0
2022-01-12 01:15:00,0.0,0
2022-01-12 01:30:00,0.0,0
2022-01-12 01:45:00,0.0,0
2022-01-12 02:00:00,0.0,0
2022-01-12 02:15:00,0.0,0
2022-01-12 02:30:00,0.0,0
2022-01-12 02:45:00,0.0,0
2022-01-12 03:00:00,0.0,0
2022-01-12 03:15:00,0.0,0
2022-01-12 03:30:00,0.0,0
2022-01-12 03:45:00,0.0,0
2022-01-12 04:00:00,0.0,0
2022-01-12 04:15:00,0.0,0
2022-01-12 04:30:00,0.0,0
2022-01-12 04:45:00,0.0,0
2022-01-12 05:00:00,0.0,0
2022-01-12 05:15:00,0.0,0
2022-01-12 05:30:00,0.0,0
2022-01-12 05:45:00,0.0,0
2022-01-12 06:00:00,0.0,0
2022-01-12 06:15:00,0.0,0
2022-01-12 06:30:00,0.0,0
2022-01-12 06:45:00,0.0,0
2022-01-12 07:00:00,0.0,0
2022-01-12 07:15:00,0.0,0
2022-01-12 07:30:00,0.0,0
2022-01-12 07:45:00,0.0,0
2022-01-12 08:00:00,37.82,1
2022-01-12 08:15:00,49.56,1
2022-01-12 08:30:00,62.21,1
2022-01-12 08:45:00,169.62,2
2022-01-12 09:00:00,330.20000000000005,2
2022-01-12 09:15:00,393.56,3
2022-01-12 09:30:00,394.08,3
2022-01-12 09:45:00,192.07999999999998,2
2022-01-12 10:00:00,401.13,3
2022-01-12 10:15:00,313.59000000000003,3
2022-01-12 10:30:00,87.61,2
2022-01-12 10:45:00,366.15,3
2022-01-12 11:00:00,213.45,4
2022-01-12 11:15:00,561.92,4
2022-01-12 11:30:00,283.57,4
2022-01-12 11:45:00,274.59000000000003,4
2022-01-12 12:00:00,806.2,6
2022-01-12 12:15:00,635.03,5
2022-01-12 12:30:00,352.74,5
2022-01-12 12:45:00,838.1700000000001,6
2022-01-12 13:00:00,785.48,6
2022-01-12 13:15:00,280.02,7
2022-01-12 13:30:00,567.61,7
2022-01-12 13:45:00,773.0999999999999,7
2022-01-12 14:00:00,466.06,5
2022-01-12 14:15:00,556.44,6
2022-01-12 14:30:00,466.37,5
2022-01-12 14:45:00,611.62,5
2022-01-12 15:00:00,355.99,5
2022-01-12 15:15:00,243.7,4
2022-01-12 15:30:00,511.53999999999996,4
2022-01-12 15:45:00,434.57,4
2022-01-12 16:00:00,308.91,4
2022-01-12 16:15:00,317.74,4
2022-01-12 16:30:00,441.24,4
2022-01-12 16:45:00,454.36,4
2022-01-12 17:00:00,476.04,5
2022-01-12 17:15:00,403.86,6
2022-01-12 17:30:00,642.15,5
2022-01-12 17:45:00,430.98,5
2022-01-12 18:00:00,242.37,7
2022-01-12 18:15:00,626.75,7
2022-01-12 18:30:00,502.4,7
2022-01-12 18:45:00,704.57,6
2022-01-12 19:00:00,858.4,8
2022-01-12 19:15:00,702.49,8
2022-01-12 19:30:00,1297.8600000000001,9
2022-01-12 19:45:00,678.72,8
2022-01-12 20:00:00,74.79,1
2022-01-12 20:15:00,0.0,0
2022-01-12 20:30:00,0.0,0
2022-01-12 20:45:00,0.0,0
2022-01-12 21:00:00,0.0,0
2022-01-12 21:15:00,0.0,0
2022-01-12 21:30:00,0.0,0
2022-01-12 21:45:00,0.0,0
2022-01-12 22:00:00,0.0,0
2022-01-12 22:15:00,0.0,0
2022-01-12 22:30:00,0.0,0
2022-01-12 22:45:00,0.0,0
2022-01-12 23:00:00,0.0,0
2022-01-12 23:15:00,0.0,0
2022-01-12 23:30:00,0.0,0
2022-01-12 23:45:00,0.0,0
2022-01-13 00:00:00,0.0,0
2022-01-13 00:15:00,0.0,0
2022-01-13 00:30:00,0.0,0
2022-01-13 00:45:00,0.0,0
2022-01-13 01:00:00,0.0,0
2022-01-13 01:15:00,0.0,0
2022-01-13 01:30:00,0.0,0
2022-01-13 01:45:00,0.0,0
2022-01-13 02:00:00,0.0,0
2022-01-13 02:15:00,0.0,0
2022-01-13 02:30:00,0.0,0
2022-01-13 02:45:00,0.0,0
2022-01-13 03:00:00,0.0,0
2022-01-13 03:15:00,0.0,0
2022-01-13 03:30:00,0.0,0
2022-01-13 03:45:00,0.0,0
2022-01-13 04:00:00,0.0,0
2022-01-13 04:15:00,0.0,0
2022-01-13 04:30:00,0.0,0
2022-01-13 04:45:00,0.0,0
2022-01-13 05:00:00,0.0,0
2022-01-13 05:15:00,0.0,0
2022-01-13 05:30:00,0.0,0
2022-01-13 05:45:00,0.0,0
2022-01-13 06:00:00,0.0,0
2022-01-13 06:15:00,0.0,0
2022-01-13 06:30:00,0.0,0
2022-01-13 06:45:00,0.0,0
2022-01-13 07:00:00,0.0,0
2022-01-13 07:15:00,0.0,0
2022-01-13 07:30:00,0.0,0
2022-01-13 07:45:00,0.0,0
2022-01-13 08:00:00,126.49,1
2022-01-13 08:15:00,220.2,2
2022-01-13 08:30:00,86.29,1
2022-01-13 08:45:00,62.760000000000005,2
2022-01-13 09:00:00,349.67,3
2022-01-13 09:15:00,355.90999999999997,3
2022-01-13 09:30:00,199.72,3
2022-01-13 09:45:00,229.77,4
2022-01-13 10:00:00,312.90999999999997,3
2022-01-13 10:15:00,258.28,3
2022-01-13 10:30:00,375.89,4
2022-01-13 10:45:00,270.64,3
2022-01-13 11:00:00,630.14,5
2022-01-13 11:15:00,318.14,5
2022-01-13 11:30:00,641.2,5
2022-01-13 11:45:00,585.1,5
2022-01-13 12:00:00,597.0,6
2022-01-13 12:15:00,668.28,7
2022-01-13 12:30:00,565.1899999999999,6
2022-01-13 12:45:00,870.85,7
2022-01-13 13:00:00,649.31,8
2022-01-13 13:15:00,890.3,8
2022-01-13 13:30:00,897.13,8
2022-01-13 13:45:00,794.56,8
2022-01-13 14:00:00,587.07,7
2022-01-13 14:15:00,773.62,7
2022-01-13 14:30:00,804.0799999999999,6
2022-01-13 14:45:00,528.09,7
2022-01-13 15:00:00,453.44,5
2022-01-13 15:15:00,436.11,5
2022-01-13 15:30:00,359.6,5
2022-01-13 15:45:00,536.27,5
2022-01-13 16:00:00,328.75,5
2022-01-13 16:15:00,649.1,5
2022-01-13 16:30:00,452.35,5
2022-01-13 16:45:00,673.37,5
2022-01-13 17:00:00,585.64,6
2022-01-13 17:15:00,766.5,6
2022-01-13 17:30:00,344.3,7
2022-01-13 17:45:00,744.28,7
2022-01-13 18:00:00,874.19,8
2022-01-13 18:15:00,1028.17,8
2022-01-13 18:30:00,707.4,8
2022-01-13 18:45:00,897.8599999999999,8
2022-01-13 19:00:00,1256.9,10
2022-01-13 19:15:00,1182.67,10
2022-01-13 19:30:00,1230.39,10
2022-01-13 19:45:00,1429.38,10
2022-01-13 20:00:00,78.13,1
2022-01-13 20:15:00,0.0,0
2022-01-13 20:30:00,0.0,0
2022-01-13 20:45:00,0.0,0
2022-01-13 21:00:00,0.0,0
2022-01-13 21:15:00,0.0,0
2022-01-13 21:30:00,0.0,0
2022-01-13 21:45:00,0.0,0
2022-01-13 22:00:00,0.0,0
2022-01-13 22:15:00,0.0,0
2022-01-13 22:30:00,0.0,0
2022-01-13 22:45:00,0.0,0
2022-01-13 23:00:00,0.0,0
2022-01-13 23:15:00,0.0,0
2022-01-13 23:30:00,0.0,0
2022-01-13 23:45:00,0.0,0
2022-01-14 00:00:00,0.0,0
2022-01-14 00:15:00,0.0,0
2022-01-14 00:30:00,0.0,0
2022-01-14 00:45:00,0.0,0
2022-01-14 01:00:00,0.0,0
2022-01-14 01:15:00,0.0,0
2022-01-14 01:30:00,0.0,0
2022-01-14 01:45:00,0.0,0
2022-01-14 02:00:00,0.0,0
2022-01-14 02:15:00,0.0,0
2022-01-14 02:30:00,0.0,0
2022-01-14 02:45:00,0.0,0
2022-01-14 03:00:00,0.0,0
2022-01-14 03:15:00,0.0,0
2022-01-14 03:30:00,0.0,0
2022-01-14 03:45:00,0.0,0
2022-01-14 04:00:00,0.0,0
2022-01-14 04:15:00,0.0,0
2022-01-14 04:30:00,0.0,0
2022-01-14 04:45:00,0.0,0
2022-01-14 05:00:00,0.0,0
2022-01-14 05:15:00,0.0,0
2022-01-14 05:30:00,0.0,0
2022-01-14 05:45:00,0.0,0
2022-01-14 06:00:00,0.0,0
2022-01-14 06:15:00,0.0,0
2022-01-14 06:30:00,0.0,0
2022-01-14 06:45:00,0.0,0
2022-01-14 07:00:00,0.0,0
2022-01-14 07:15:00,0.0,0
2022-01-14 07:30:00,0.0,0
2022-01-14 07:45:00,0.0,0
2022-01-14 08:00:00,37.37,1
2022-01-14 08:15:00,192.45,2
2022-01-14 08:30:00,56.370000000000005,2
2022-01-14 08:45:00,195.75,2
2022-01-14 09:00:00,305.78999999999996,2
2022-01-14 09:15:00,283.11,4
2022-01-14 09:30:00,321.15,3
2022-01-14 09:45:00,316.71,4
2022-01-14 10:00:00,522.07,4
2022-01-14 10:15:00,292.59999999999997,3
2022-01-14 10:30:00,611.98,4
2022-01-14 10:45:00,205.10000000000002,4
2022-01-14 11:00:00,716.97,5
2022-01-14 11:15:00,461.78999999999996,5
2022-01-14 11:30:00,421.64,5
2022-01-14 11:45:00,319.36,6
2022-01-14 12:00:00,571.35,7
2022-01-14 12:15:00,623.96,7
2022-01-14 12:30:00,880.59,7
2022-01-14 12:45:00,834.9,7
2022-01-14 13:00:00,647.77,9
2022-01-14 13:15:00,851.3,9
2022-01-14 13:30:00,692.4,9
2022-01-14 13:45:00,1011.22,9
2022-01-14 14:00:00,596.02,7
2022-01-14 14:15:00,451.31,7
2022-01-14 14:30:00,841.56,8
2022-01-14 14:45:00,926.26,7
2022-01-14 15:00:00,255.20000000000002,5
2022-01-14 15:15:00,693.31,6
2022-01-14 15:30:00,655.76,5
2022-01-14 15:45:00,603.6899999999999,6
2022-01-14 16:00:00,592.3,5
2022-01-14 16:15:00,553.46,6
2022-01-14 16:30:00,529.84,5
2022-01-14 16:45:00,837.19,5
2022-01-14 17:00:00,481.08,8
2022-01-14 17:15:00,794.04,7
2022-01-14 17:30:00,928.74,7
2022-01-14 17:45:00,834.84,7
2022-01-14 18:00:00,898.52,9
2022-01-14 18:15:00,931.65,9
2022-01-14 18:30:00,998.11,9
2022-01-14 18:45:00,594.66,9
2022-01-14 19:00:00,1029.3600000000001,11
2022-01-14 19:15:00,686.84,11
2022-01-14 19:30:00,978.3000000000001,11
2022-01-14 19:45:00,818.97,10
2022-01-14 20:00:00,85.49,1
2022-01-14 20:15:00,0.0,0
2022-01-14 20:30:00,0.0,0
2022-01-14 20:45:00,0.0,0
2022-01-14 21:00:00,0.0,0
2022-01-14 21:15:00,0.0,0
2022-01-14 21:30:00,0.0,0
2022-01-14 21:45:00,0.0,0
2022-01-14 22:00:00,0.0,0
2022-01-14 22:15:00,0.0,0
2022-01-14 22:30:00,0.0,0
2022-01-14 22:45:00,0.0,0
2022-01-14 23:00:00,0.0,0
2022-01-14 23:15:00,0.0,0
2022-01-14 23:30:00,0.0,0
2022-01-14 23:45:00,0.0,0
2022-01-15 00:00:00,0.0,0
2022-01-15 00:15:00,0.0,0
2022-01-15 00:30:00,0.0,0
2022-01-15 00:45:00,0.0,0
2022-01-15 01:00:00,0.0,0
2022-01-15 01:15:00,0.0,0
2022-01-15 01:30:00,0.0,0
2022-01-15 01:45:00,0.0,0
2022-01-15 02:00:00,0.0,0
2022-01-15 02:15:00,0.0,0
2022-01-15 02:30:00,0.0,0
2022-01-15 02:45:00,0.0,0
2022-01-15 03:00:00,0.0,0
2022-01-15 03:15:00,0.0,0
2022-01-15 03:30:00,0.0,0
2022-01-15 03:45:00,0.0,0
2022-01-15 04:00:00,0.0,0
2022-01-15 04:15:00,0.0,0
2022-01-15 04:30:00,0.0,0
2022-01-15 04:45:00,0.0,0
2022-01-15 05:00:00,0.0,0
2022-01-15 05:15:00,0.0,0
2022-01-15 05:30:00,0.0,0
2022-01-15 05:45:00,0.0,0
2022-01-15 06:00:00,0.0,0
2022-01-15 06:15:00,0.0,0
2022-01-15 06:30:00,0.0,0
2022-01-15 06:45:00,0.0,0
2022-01-15 07:00:00,0.0,0
2022-01-15 07:15:00,0.0,0
2022-01-15 07:30:00,0.0,0
2022-01-15 07:45:00,0.0,0
2022-01-15 08:00:00,149.37,1
2022-01-15 08:15:00,0.0,0
2022-01-15 08:30:00,0.0,0
2022-01-15 08:45:00,0.0,0
2022-01-15 09:00:00,0.0,0
2022-01-15 09:15:00,0.0,0
2022-01-15 09:30:00,0.0,0
2022-01-15 09:45:00,0.0,0
2022-01-15 10:00:00,315.83,4
2022-01-15 10:15:00,370.62,3
2022-01-15 10:30:00,383.79999999999995,4
2022-01-15 10:45:00,572.99,4
2022-01-15 11:00:00,695.62,6
2022-01-15 11:15:00,662.54,6
2022-01-15 11:30:00,773.94,6
2022-01-15 11:45:00,540.46,5
2022-01-15 12:00:00,797.68,8
2022-01-15 12:15:00,609.91,8
2022-01-15 12:30:00,746.04,8
2022-01-15 12:45:00,758.39,8
2022-01-15 13:00:00,536.47,9
2022-01-15 13:15:00,1090.84,10
2022-01-15 13:30:00,840.1,10
2022-01-15 13:45:00,604.8000000000001,9
2022-01-15 14:00:00,775.71,8
2022-01-15 14:15:00,1095.8,8
2022-01-15 14:30:00,812.55,8
2022-01-15 14:45:00,690.23,8
2022-01-15 15:00:00,538.1600000000001,6
2022-01-15 15:15:00,346.5,5
2022-01-15 15:30:00,348.65999999999997,6
2022-01-15 15:45:00,512.94,6
2022-01-15 16:00:00,758.08,6
2022-01-15 16:15:00,620.8199999999999,6
2022-01-15 16:30:00,613.11,6
2022-01-15 16:45:00,537.02,5
2022-01-15 17:00:00,906.1099999999999,8
2022-01-15 17:15:00,633.95,8
2022-01-15 17:30:00,563.68,8
2022-01-15 17:45:00,709.3299999999999,8
2022-01-15 18:00:00,1059.57,9
2022-01-15 18:15:00,659.84,10
2022-01-15 18:30:00,1126.24,10
2022-01-15 18:45:00,1203.44,9
2022-01-15 19:00:00,1165.0,12
2022-01-15 19:15:00,1268.29,12
2022-01-15 19:30:00,642.09,11
2022-01-15 19:45:00,1139.36,12
2022-01-15 20:00:00,1042.71,12
2022-01-15 20:15:00,1116.97,11
2022-01-15 20:30:00,1418.16,12
2022-01-15 20:45:00,1381.26,12
2022-01-15 21:00:00,491.51,8
2022-01-15 21:15:00,902.25,8
2022-01-15 21:30:00,847.24,7
2022-01-15 21:45:00,958.5,8
2022-01-15 22:00:00,530.07,4
2022-01-15 22:15:00,584.53,4
2022-01-15 22:30:00,212.0,4
2022-01-15 22:45:00,243.51999999999998,4
2022-01-15 23:00:00,568.88,4
2022-01-15 23:15:00,382.96000000000004,4
2022-01-15 23:30:00,233.13,4
2022-01-15 23:45:00,341.33000000000004,3
2022-01-16 00:00:00,103.68,1
2022-01-16 00:15:00,0.0,0
2022-01-16 00:30:00,0.0,0
2022-01-16 00:45:00,0.0,0
2022-01-16 01:00:00,0.0,0
2022-01-16 01:15:00,0.0,0
2022-01-16 01:30:00,0.0,0
2022-01-16 01:45:00,0.0,0
2022-01-16 02:00:00,0.0,0
2022-01-16 02:15:00,0.0,0
2022-01-16 02:30:00,0.0,0
2022-01-16 02:45:00,0.0,0
2022-01-16 03:00:00,0.0,0
2022-01-16 03:15:00,0.0,0
2022-01-16 03:30:00,0.0,0
2022-01-16 03:45:00,0.0,0
2022-01-16 04:00:00,0.0,0
2022-01-16 04:15:00,0.0,0
2022-01-16 04:30:00,0.0,0
2022-01-16 04:45:00,0.0,0
2022-01-16 05:00:00,0.0,0
2022-01-16 05:15:00,0.0,0
2022-01-16 05:30:00,0.0,0
2022-01-16 05:45:00,0.0,0
2022-01-16 06:00:00,0.0,0
2022-01-16 06:15:00,0.0,0
2022-01-16 06:30:00,0.0,0
2022-01-16 06:45:00,0.0,0
2022-01-16 07:00:00,0.0,0
2022-01-16 07:15:00,0.0,0
2022-01-16 07:30:00,0.0,0
2022-01-16 07:45:00,0.0,0
2022-01-16 08:00:00,0.0,0
2022-01-16 08:15:00,0.0,0
2022-01-16 08:30:00,0.0,0
2022-01-16 08:45:00,0.0,0
2022-01-16 09:00:00,0.0,0
2022-01-16 09:15:00,0.0,0
2022-01-16 09:30:00,0.0,0
2022-01-16 09:45:00,0.0,0
2022-01-16 10:00:00,417.12,3
2022-01-16 10:15:00,180.95000000000002,3
2022-01-16 10:30:00,229.09000000000003,3
2022-01-16 10:45:00,190.26,3
2022-01-16 11:00:00,529.46,4
2022-01-16 11:15:00,435.09,4
2022-01-16 11:30:00,518.36,5
2022-01-16 11:45:00,446.39,4
